DTXSID,PREFERRED NAME,CASRN,INCHIKEY,IUPAC NAME,SMILES,INCHI STRING,MOLECULAR FORMULA,AVERAGE MASS,MONOISOTOPIC MASS,# of SOURCES,# OF PUBMED ARTICLES,PUBCHEM DATA SOURCES,CPDAT COUNT,QC Level,# ToxCast Active,% ToxCast Active,Total Assays
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5047401,Dipropyl trisulfide,6028-61-1,GAZXPZNJTZIGBO-UHFFFAOYSA-N,Dipropyltrisulfane,CCCSSSCCC,"InChI=1S/C6H14S3/c1-3-5-7-9-8-6-4-2/h3-6H2,1-2H3",C6H14S3,182.36,182.025764,69,5,74,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3021988,"1-Chloro-2-propanol, technical grade (~75% 1-chloro-2-propanol; ~25% 2-chloro-1-propanol)",NOCAS_21988,,,,,,, ,17,,,,2,0/235,0.0,235
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7042273,"2,4-Diisopropylphenol",2934-05-6,KEUMBYCOWGLRBQ-UHFFFAOYSA-N,"2,4-Di(propan-2-yl)phenol",CC(C)C1=CC(C(C)C)=C(O)C=C1,"InChI=1S/C12H18O/c1-8(2)10-5-6-12(13)11(7-10)9(3)4/h5-9,13H,1-4H3",C12H18O,178.275,178.135765,65,,77,,1,83/461,18.0,461
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020439,"2,4-Dichlorophenol",120-83-2,HFZWRUODUSTPEG-UHFFFAOYSA-N,"2,4-Dichlorophenol",OC1=C(Cl)C=C(Cl)C=C1,"InChI=1S/C6H4Cl2O/c7-4-1-2-6(9)5(8)3-4/h1-3,9H",C6H4Cl2O,163.0,161.963920,295,429,163,19,1,36/886,4.0,886
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5047669,S-Methyl thiobutyrate,2432-51-1,GRLJIIJNZJVMGP-UHFFFAOYSA-N,S-Methyl butanethioate,CCCC(=O)SC,"InChI=1S/C5H10OS/c1-3-4-5(6)7-2/h3-4H2,1-2H3",C5H10OS,118.19,118.045236,68,1,66,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1047653,Allyl hexanoate,123-68-2,RCSBILYQLVXLJG-UHFFFAOYSA-N,Prop-2-en-1-yl hexanoate,CCCCCC(=O)OCC=C,"InChI=1S/C9H16O2/c1-3-5-6-7-9(10)11-8-4-2/h4H,2-3,5-8H2,1H3",C9H16O2,156.225,156.115030,157,3,95,86,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2021731,Methanol,67-56-1,OKKJLVBELUTLKV-UHFFFAOYSA-N,Methanol,CO,"InChI=1S/CH4O/c1-2/h2H,1H3",CH4O,32.042,32.026215,414,14436,972,5936,1,4/235,2.0,235
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4025402,1-Hexene,592-41-6,LIKMAJRDDDTEIG-UHFFFAOYSA-N,Hex-1-ene,CCCCC=C,"InChI=1S/C6H12/c1-3-5-6-4-2/h3H,1,4-6H2,2H3",C6H12,84.162,84.093900,187,53,155,5,1,0/235,0.0,235
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9025324,alpha-Fenchone,1195-79-5,LHXDLQBQYFFVNW-UHFFFAOYSA-N,"1,3,3-Trimethylbicyclo[2.2.1]heptan-2-one",CC1(C)C2CCC(C)(C2)C1=O,"InChI=1S/C10H16O/c1-9(2)7-4-5-10(3,6-7)8(9)11/h7H,4-6H2,1-3H3",C10H16O,152.237,152.120115,129,33,100,1,1,0/79,0.0,79
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6020646,Furan,110-00-9,YLQBMQCUIZJEEH-UHFFFAOYSA-N,Furan,O1C=CC=C1,InChI=1S/C4H4O/c1-2-4-5-3-1/h1-4H,C4H4O,68.075,68.026215,230,919,280,2,1,0/235,0.0,235
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5021384,Trichlorofluoromethane,75-69-4,CYRMSUTZVYGINF-UHFFFAOYSA-N,Trichloro(fluoro)methane,FC(Cl)(Cl)Cl,"InChI=1S/CCl3F/c2-1(3,4)5",CCl3F,137.36,135.904961,229,38,79,466,1,3/235,1.0,235
